supplier,supplier_sku,ean,case_ean,asin,amazon_url,product_name,match_type,supplier_price_basis,case_qty,unit_cost_ex_vat,unit_cost_inc_vat,case_cost_ex_vat,case_cost_inc_vat,buy_cost,market_price,raw_conservative_price,floored_conservative_price,price_basis,fees_current,fees_conservative,profit_current,profit_conservative,margin_current,margin_conservative,sales_estimate,max_buy_price,capital_exposure,size_tier,history_days,gated,decision,decision_reason,risk_flags
Zappies-Price-List-2026-04-20,F90255X00,5010996197078,,B0CFZLL9TK,https://www.amazon.co.uk/dp/B0CFZLL9TK,"Marvel Legends Series Hallows' Eve Comics Action Figure, Orange",UNIT,UNIT,1,5.4,6.48,,,6.48,9.97,9.97,9.97,FBM,5.7946,5.7946,-2.3045999999999998,-2.3045999999999998,-0.2311534603811434,-0.2311534603811434,,1.6754000000000007,6.48,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £-2.30, conservative £-2.30 (min £2.50)",FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,G17015E00,5010996293602,,B0CWRXZKW2,https://www.amazon.co.uk/dp/B0CWRXZKW2,"Marvel Motormouth Deadpool Electronic Superhero Toy for 14+ Year Old Kids, Teens and Adults, Talking Figure with Lights and Sounds",UNIT,UNIT,1,11.45,13.739999999999998,,,13.739999999999998,11.99,11.99,11.99,FBM,6.1582,6.1582,-7.908199999999998,-7.908199999999998,-0.6595663052543784,-0.6595663052543784,,3.3318000000000003,13.739999999999998,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £-7.91, conservative £-7.91 (min £2.50)",FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,G07375L00,,,,,Marvel Spider Man - Venonversus Web Slinging City,UNIT,UNIT,1,19.8,23.76,,,,,,,,,,,,,,,,,,,,REJECT,Invalid or missing EAN,
Zappies-Price-List-2026-04-20,F78145L00,5010994181048,,B0B2HRR8KV,https://www.amazon.co.uk/dp/B0B2HRR8KV,Hasbro - Marvel Stunt Assortment Villain Knockdown (F78145L0),UNIT,UNIT,1,6.8,8.16,,,8.16,,,,FBM,,,,,0.0,0.0,,,8.16,UNKNOWN,90.0,UNKNOWN,REVIEW,Gated status unknown; Conservative margin 0.0% below 10%,FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,GVL75,,,,,Master Of The Univers Deluxe Figure Assortment,UNIT,UNIT,1,5.8,6.96,,,,,,,,,,,,,,,,,,,,REJECT,Invalid or missing EAN,
Zappies-Price-List-2026-04-20,GWJ74,887961941883,,,,Master Of The Universe Skeletor Skull Asst Playsets Pk6,UNIT,UNIT,1,4.0,4.8,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,HDT26,194735030927,,,,Masters Of The Univers Stridor War Horse Figure Pk2,UNIT,UNIT,1,4.8,5.76,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,GNN70,0887961874907,,B08983KNLX,https://www.amazon.co.uk/dp/B08983KNLX,"Masters of the Universe Origins Battle Cat Action Figure, He-Man's Tiger-Like Eternian Creature - MOTU , Gift for Kids Age 6 and Older - GNN70",UNIT,UNIT,1,9.1,10.92,,,10.92,21.4,21.4,21.4,FBM,7.851999999999999,7.851999999999999,2.6279999999999983,2.6279999999999983,0.12280373831775694,0.12280373831775694,,11.047999999999998,10.92,UNKNOWN,90.0,UNKNOWN,SHORTLIST,Passes all thresholds at conservative price | Gated status unknown — check before buying,FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,JBN00-9683,194735264483,,,,Masters Of The Universe Tmnt Mekaneck,UNIT,UNIT,1,5.8,6.96,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,JBN01-9683,194735264216,,,,Masters Of The Universe Tmnt Rattlor,UNIT,UNIT,1,5.8,6.96,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,9261945,4006592919450,,B00ZP49OY4,https://www.amazon.co.uk/dp/B00ZP49OY4,Smoby Simba 109261945038 Matt Mega Chronicles Pack + Pulser,UNIT,UNIT,1,8.0,9.6,,,9.6,23.81,23.81,23.81,FBM,8.2858,8.2858,5.924199999999999,5.924199999999999,0.24881142377152454,0.24881142377152454,,13.024199999999999,9.6,UNKNOWN,90.0,UNKNOWN,SHORTLIST,Passes all thresholds at conservative price | Gated status unknown — check before buying,FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,TM16319,787926163193,,,,Mcfarlane - Disney Avatar Crabsuit Action Figure,UNIT,UNIT,1,6.8,8.16,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,91783,778988206508,,,,Meccano Starter Set Scooter,UNIT,UNIT,1,3.8,4.56,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,HBH25,887961988895,,,,Mega Construx 220pcs Building Blocks Set Pk2,UNIT,UNIT,1,4.5,5.3999999999999995,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,42045,000772420457,,,,Melissa And Doug Scratch Art Set Deluxe Party,UNIT,UNIT,1,3.25,3.9,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,HTN270,194735194551,,,,Minecraft Diamond Level Alex,UNIT,UNIT,1,12.35,14.819999999999999,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,HTM04-1,194735193899,,,,Minecraft Diamond Level Pig,UNIT,UNIT,1,8.8,10.56,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,14415,8436605114415,,B0BJ371FB3,https://www.amazon.co.uk/dp/B0BJ371FB3,"BANDAI Minix Stranger Things Lucas Model | Collectable Figure Merchandise Range Figures Make Great Gifts, Blue,red, (MN14415)",UNIT,UNIT,1,4.5,5.3999999999999995,,,5.3999999999999995,13.99,13.99,13.99,FBM,6.5182,6.5182,2.0718000000000005,2.0718000000000005,0.14809149392423163,0.14809149392423163,,4.9718,5.3999999999999995,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £2.07, conservative £2.07 (min £2.50)",FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,13883,8436605113883,,B0BJ3XJMRW,https://www.amazon.co.uk/dp/B0BJ3XJMRW,Bandai Minix Stranger Things Will Model | Collectable Will Stranger Things Figure | Bandai Minix Stranger Things Merchandise Range | Stranger Things Figures Make Great Stranger Things Gifts,UNIT,UNIT,1,4.5,5.3999999999999995,,,5.3999999999999995,13.99,13.99,13.99,FBM,6.5182,6.5182,2.0718000000000005,2.0718000000000005,0.14809149392423163,0.14809149392423163,,4.9718,5.3999999999999995,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £2.07, conservative £2.07 (min £2.50)",FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,SPI56054,3760280560546,,,,Miraculous Secrets Tcg Booster Display Box 1,UNIT,UNIT,1,22.5,27.0,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,SPI56056,3760280560560,,,,Miraculous Secrets Tcg Starter Display Box 1,UNIT,UNIT,1,13.5,16.2,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,G00382841,195166256313,,,,Monopoly Barbie,UNIT,UNIT,1,8.8,10.56,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,F6219EU21,5010994202149,,B000OCZCQG,https://www.amazon.co.uk/dp/B000OCZCQG,Star Wars Jedi V Darth Sidious Figure Set,UNIT,UNIT,1,12.1,14.52,,,14.52,,,,FBM,,,,,0.0,0.0,,,14.52,UNKNOWN,90.0,UNKNOWN,REVIEW,Gated status unknown; Conservative margin 0.0% below 10%,FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,F9931102,5010996231666,,B0CQ57BHNL,https://www.amazon.co.uk/dp/B0CQ57BHNL,"Hasbro Gaming Monopoly Flip Edition: Marvel, Strategy Board Game for 8+ Year Old Kids, for 2-4 Players, Family Games for Children and Adults",UNIT,UNIT,1,8.8,10.56,,,10.56,15.63,15.63,15.63,FBM,6.8134,6.8134,-1.7433999999999994,-1.7433999999999994,-0.11154190658989119,-0.11154190658989119,,6.316600000000001,10.56,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £-1.74, conservative £-1.74 (min £2.50)",FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,JBG81-9633,01947352959953,,,,Monster High Skultimate Frankie Stein,UNIT,UNIT,1,12.85,15.419999999999998,,,,,,,,,,,,,,,,,,,,REJECT,Invalid or missing EAN,
Zappies-Price-List-2026-04-20,JFW90-9893,194735307586,,,,Motu Turtles Of Grayskull Skele-shredder Figure,UNIT,UNIT,1,18.8,22.56,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,6072303,681147055018,,,,Ms Rachel Tummy Time Activity Bus,UNIT,UNIT,1,4.88,5.856,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,FFONAMAQUAUS01,3770019647141,,,,Namiji Aquamarina,UNIT,UNIT,1,6.8,8.16,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,F6243EU42,5010996113382,,B0BNQR5JSM,https://www.amazon.co.uk/dp/B0BNQR5JSM,Nerf Fortnite Dual Pack Includes 2 Fortnite Blasters and 6 Elite Darts,UNIT,UNIT,1,11.2,13.44,,,13.44,21.99,21.99,21.99,FBM,7.9582,7.9582,0.5917999999999992,0.5917999999999992,0.026912232833105922,0.026912232833105922,,11.531799999999999,13.44,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £0.59, conservative £0.59 (min £2.50)",FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,F6243,195166206882,,,,Nerf Fortnite Dual Pack,UNIT,UNIT,1,11.2,13.44,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,F62432212,195166206882,,,,Nerf Fortnite Dual Pack Lp & Flint- Knock,UNIT,UNIT,1,11.2,13.44,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,G3157EU40,5010996361264,,B0F8J54L4Z,https://www.amazon.co.uk/dp/B0F8J54L4Z,Nerf Loadout FrostFusion Blaster and 30 N1 Darts,UNIT,UNIT,1,11.25,13.5,,,13.5,19.31,19.31,19.31,FBM,7.4758,7.4758,-1.6658000000000008,-1.6658000000000008,-0.08626618332470228,-0.08626618332470228,,9.3342,13.5,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £-1.67, conservative £-1.67 (min £2.50)",FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,F4423ES00,5010993949038,,B0B299VGMP,https://www.amazon.co.uk/dp/B0B299VGMP,"Nerf MicroShots Minecraft Ender Dragon Mini Blaster, Minecraft Dragon Mob Design, Includes 2 Official Nerf Elite Darts, Priming Handle, Multicolor",UNIT,UNIT,1,11.0,13.2,,,13.2,,,,FBM,,,,,0.0,0.0,,,13.2,UNKNOWN,90.0,UNKNOWN,REVIEW,Gated status unknown; Conservative margin 0.0% below 10%,FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,F89552210,195166266299,,,,Nerf Minecraft Creeper And Skeleton Mob Pack,UNIT,UNIT,1,9.9,11.88,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,F75972212,195166212548,,,,Nerf Minecraft Heartstealer,UNIT,UNIT,1,15.4,18.48,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,G1492210,195166286716,,,,Nerf N Series Duo Pack,UNIT,UNIT,1,5.45,6.54,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,F86332210,5010996209429,,B0CP48P4ZP,https://www.amazon.co.uk/dp/B0CP48P4ZP,NERF N SERIES GEAR UP PACK,UNIT,UNIT,1,8.8,10.56,,,10.56,16.59,16.59,16.59,FBM,6.9862,6.9862,-0.9562000000000008,-0.9562000000000008,-0.057637130801687815,-0.057637130801687815,,7.1038,10.56,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £-0.96, conservative £-0.96 (min £2.50)",FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,F98402210,195166264509,,,,Nerf N Series Triple Action Pack,UNIT,UNIT,1,11.5,13.799999999999999,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,F97192210,195166246819,,,,Nerf Tranformers Bumblebee Dart Blasters,UNIT,UNIT,1,9.25,11.1,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,F8958,195166254326,,,,Nerf Zombie Strikeout Dart Blaster 8 Darts,UNIT,UNIT,1,6.95,8.34,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,BCL2667948,4549660929161,,B0BFPMMVM5,https://www.amazon.co.uk/dp/B0BFPMMVM5,Bandai ONE PIECE Card Game Clear Card Case 2022 Standard Blue,UNIT,UNIT,1,21.5,25.8,,,25.8,,,,FBM,,,,,0.0,0.0,,,25.8,UNKNOWN,90.0,UNKNOWN,REVIEW,Gated status unknown; Conservative margin 0.0% below 10%,FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,BCL2667949,811039039950,,,,One Piece Card Game- Clear Card Case- Standard Red,UNIT,UNIT,1,9.6,11.52,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,BCL2667950,811039039967,,,,One Piece Card Game- Clear Card Case- Standard White,UNIT,UNIT,1,9.6,11.52,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,CHX25664,601982043285,,,,Opaque 16mm D6 Pastel Pink/black Dice Block,UNIT,UNIT,1,0.78,0.9359999999999999,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,F21875AA0,5010993843992,,B08PD2QQ1G,https://www.amazon.co.uk/dp/B08PD2QQ1G,Peppa Pig Oink-Along Songs Peppa,UNIT,UNIT,1,6.88,8.256,,,8.256,14.05,14.05,14.05,FBM,6.529,6.529,-0.7349999999999994,-0.7349999999999994,-0.052313167259786436,-0.052313167259786436,,5.021000000000001,8.256,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £-0.73, conservative £-0.73 (min £2.50)",FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,CSG-PHOTOSYN-MOON-UK,5060377425320,,B09834BW99,https://www.amazon.co.uk/dp/B09834BW99,The ElseWhere Chronicles 4: The Calling,UNIT,UNIT,1,3.8,4.56,,,4.56,19.92,19.92,19.92,FBM,7.5855999999999995,7.5855999999999995,7.774400000000003,7.774400000000003,0.39028112449799207,0.39028112449799207,,9.834400000000002,4.56,UNKNOWN,90.0,UNKNOWN,SHORTLIST,Passes all thresholds at conservative price | Gated status unknown — check before buying,FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,95231,,,,,"Pkw- 8"" Plush (pikachu #2)",UNIT,UNIT,1,6.1,7.319999999999999,,,,,,,,,,,,,,,,,,,,REJECT,Invalid or missing EAN,
Zappies-Price-List-2026-04-20,PKW3330,,,,,Pkw- Deluxe Feature Figure (train & Play Deluxe Pikachu),UNIT,UNIT,1,15.15,18.18,,,,,,,,,,,,,,,,,,,,REJECT,Invalid or missing EAN,
Zappies-Price-List-2026-04-20,21018,653569346807,,,,Play Doh Numbers Letters Fun Mould,UNIT,UNIT,1,4.45,5.34,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,F13215L00,5010993839438,,B0BC6SWGF1,https://www.amazon.co.uk/dp/B0BC6SWGF1,Hasbro Play-Doh Magnificent Taarten Oven,UNIT,UNIT,1,11.45,13.739999999999998,,,13.739999999999998,,,,FBM,,,,,0.0,0.0,,,13.739999999999998,UNKNOWN,90.0,UNKNOWN,REVIEW,Gated status unknown; Conservative margin 0.0% below 10%,FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,G05565X00-1,5010996308955,,B0DNFSXMYL,https://www.amazon.co.uk/dp/B0DNFSXMYL,"Play-Doh Teenage Mutant Ninja Turtles Cowabunga Creations, 4 Bendy Turtle Figures with Hidden Shell Moulds, 4 Action Tools & 8 Colours (28g Each), Arts & Crafts Toy for Kids 3",UNIT,UNIT,1,7.5,9.0,,,9.0,15.95,15.95,15.95,FBM,6.8709999999999996,6.8709999999999996,0.07900000000000063,0.07900000000000063,0.004952978056426372,0.004952978056426372,,6.579000000000001,9.0,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £0.08, conservative £0.08 (min £2.50)",FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,F1528,8809699514612,,B08F2QQGTP,https://www.amazon.co.uk/dp/B08F2QQGTP,"Play-Doh Ultimate Color Collection 65-Pack of Assorted Modeling Compounds for Kids 3 Years and Up, Non-Toxic, Fun Size 28 g Cans",UNIT,UNIT,1,10.85,13.02,,,13.02,20.0,20.0,20.0,FBM,7.6,7.6,-0.6199999999999992,-0.6199999999999992,-0.03099999999999996,-0.03099999999999996,,9.9,13.02,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £-0.62, conservative £-0.62 (min £2.50)",FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,F8804-1,8809900354990,,,,Play-doh Airline Explorer Starter Set,UNIT,UNIT,1,5.98,7.176,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,F9143,8809900355041,,,,Play-doh Fold And Go Playmat,UNIT,UNIT,1,8.8,10.56,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,E8742FF11,5010994122270,,B099ZX2HMJ,https://www.amazon.co.uk/dp/B099ZX2HMJ,Play-Doh Kitchen Creations Big Grillin' Playset 40-Piece BBQ Toy with Non-Toxic Drizzle and 10 Colours,UNIT,UNIT,1,9.8,11.76,,,11.76,23.78,23.78,23.78,FBM,8.2804,8.2804,3.739600000000001,3.739600000000001,0.15725820016820863,0.15725820016820863,,12.999600000000001,11.76,UNKNOWN,90.0,UNKNOWN,SHORTLIST,Passes all thresholds at conservative price | Gated status unknown — check before buying,FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,F43725C02,5010994111960,,,,Playdoh Kitchen Creations Colourful Cafe Playset,UNIT,UNIT,1,8.88,10.656,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,0187253130,9321104872531,,B0819S7B6G,https://www.amazon.co.uk/dp/B0819S7B6G,"Playgro Toy, Stackable Bath Toy, 4 Pieces, Baby Toy, From 9 months, BPA free, Colourful, 40217",UNIT,UNIT,1,2.35,2.82,,,2.82,6.99,6.99,6.99,FBM,5.2582,5.2582,-1.0882,-1.0882,-0.15567954220314736,-0.15567954220314736,,-0.7682000000000002,2.82,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £-1.09, conservative £-1.09 (min £2.50)",FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,70926,4008789709261,,,,Playmobil Dino Rise Guardian Of The Lava Mine,UNIT,UNIT,1,21.11,25.331999999999997,,,,,,,,,,,,,,,,,,,,REJECT,Invalid or missing EAN,
Zappies-Price-List-2026-04-20,PKW4046,191726754800,,,,Pokemon Carry Case Battle Ruins Playset,UNIT,UNIT,1,16.0,19.2,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,PKW2704,191726426172,,,,Pokemon Scorbunny Sleeping Plush,UNIT,UNIT,1,16.8,20.16,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,SQPK00095,196566198562,,,,Pokemon Squishmallow 50cm Eevee,UNIT,UNIT,1,15.4,18.48,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,PKW4183,,,,,Pokemon Surprise Attack Game,UNIT,UNIT,1,13.1,15.719999999999999,,,,,,,,,,,,,,,,,,,,REJECT,Invalid or missing EAN,
Zappies-Price-List-2026-04-20,JCC21,0194735268122,,B0D9ZR4F39,https://www.amazon.co.uk/dp/B0D9ZR4F39,"Polly Pocket x Clueless Collector Compact, Micro Dolls and Playset, 5 Themed Accessories Including Toy Car, Cher, Dionne, & Tai, JCC21",UNIT,UNIT,1,13.0,15.6,,,15.6,14.99,14.99,14.99,FBM,6.6982,6.6982,-7.308199999999999,-7.308199999999999,-0.4875383589059372,-0.4875383589059372,,5.7918,15.6,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £-7.31, conservative £-7.31 (min £2.50)",FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,HRD65,194735173990,,,,Polly Pocket Disco Dance Fashion Reveal,UNIT,UNIT,1,7.3,8.76,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,HRD45,194735173723,,,,Polly Pocket Fresh Market,UNIT,UNIT,1,8.85,10.62,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,HKW04-963B,,,,,Polly Pocket Style Spinn Ass2,UNIT,UNIT,1,4.95,5.94,,,,,,,,,,,,,,,,,,,,REJECT,Invalid or missing EAN,
Zappies-Price-List-2026-04-20,CHX29326,601982026905,,,,Polyhedral 16mm D6 W/pips Dice- Bag Of 50 Asst,UNIT,UNIT,1,4.88,5.856,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,F51825L00,5010994138875,,B0C98TR3TL,https://www.amazon.co.uk/dp/B0C98TR3TL,Power Rangers Lightning Collection pack 2 figurines 2022 Mighty Morphin Tenga Warriors 15 cm,UNIT,UNIT,1,20.95,25.139999999999997,,,25.139999999999997,,,,FBM,,,,,0.0,0.0,,,25.139999999999997,UNKNOWN,90.0,UNKNOWN,REVIEW,Gated status unknown; Conservative margin 0.0% below 10%,FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,F02925L23,5010993797615,,,,Power Rangers Mighty Morphin Figures,UNIT,UNIT,1,12.5,15.0,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,F04945L00,5010993836437,,B08F2QZFR5,https://www.amazon.co.uk/dp/B08F2QZFR5,"Power Rangers PRG CON ITEM, Multi-coloured,F04945L1",UNIT,UNIT,1,15.12,18.144,,,18.144,19.99,19.99,19.99,FBM,7.598199999999999,7.598199999999999,-5.752199999999998,-5.752199999999998,-0.28775387693846916,-0.28775387693846916,,9.8918,18.144,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £-5.75, conservative £-5.75 (min £2.50)",FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,FMGQD01,5060959630210,,B0D8WNBRM9,https://www.amazon.co.uk/dp/B0D8WNBRM9,"Format Games Quick Draw Party Game | Fast, Frantic And Hilarious Drawing Game | For Kids, Teens And Adults | Ages 8+ | 3-6 Players | 30 Minute Playtime",UNIT,UNIT,1,5.6,6.72,,,6.72,9.99,9.99,9.99,FBM,5.7982,5.7982,-2.528199999999999,-2.528199999999999,-0.253073073073073,-0.253073073073073,,1.6918000000000006,6.72,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £-2.53, conservative £-2.53 (min £2.50)",FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,F60765X21,5010996151773,,B0BCHCVHLM,https://www.amazon.co.uk/dp/B0BCHCVHLM,Hasbro Indiana Jones Retro Collection. Raiders of the Lost Ark,UNIT,UNIT,1,6.8,8.16,,,8.16,5.99,5.99,5.99,FBM,5.0782,5.0782,-7.2482,-7.2482,-1.210050083472454,-1.210050083472454,,-1.5881999999999996,8.16,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £-7.25, conservative £-7.25 (min £2.50)",FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,BSG1001,5060703830033,,,,Rolling In It,UNIT,UNIT,1,2.93,3.516,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,FFORUNS01,3770019647721,,B0CJVN842B,https://www.amazon.co.uk/dp/B0CJVN842B,Fun Forge | Runemasters | Board Game | Ages 12+ | 1-4 Players | 45 Minutes Playing Time,UNIT,UNIT,1,7.65,9.18,,,9.18,24.95,24.95,24.95,FBM,8.491,8.491,7.279,7.279,0.2917434869739479,0.2917434869739479,,13.959,9.18,UNKNOWN,90.0,UNKNOWN,SHORTLIST,Passes all thresholds at conservative price | Gated status unknown — check before buying,FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Zappies-Price-List-2026-04-20,BCL2744800,810059786974,,,,Sand Land Tactical Card Battle,UNIT,UNIT,1,13.0,15.6,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,CSGSEEKFINDWORD,195130014413,,,,Seek-a-boo Flip And Find Word Cards,UNIT,UNIT,1,3.51,4.212,,,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Zappies-Price-List-2026-04-20,104591456Y06,4006592414566,,B0009JKCVY,https://www.amazon.co.uk/dp/B0009JKCVY,"Simba Alphabet Fridge Magnets | 31 pieces 3.2cm High Magnetic Capital Letters | Bright Vibrant Colours | Made of Durable, Safe Plastic | Ages 3+",UNIT,UNIT,1,0.98,1.176,,,1.176,,,,FBM,,,,,0.0,0.0,,,1.176,UNKNOWN,90.0,UNKNOWN,REVIEW,Gated status unknown; Conservative margin 0.0% below 10%,FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
