supplier,supplier_sku,ean,case_ean,asin,amazon_url,product_name,match_type,supplier_price_basis,case_qty,unit_cost_ex_vat,unit_cost_inc_vat,case_cost_ex_vat,case_cost_inc_vat,buy_cost,market_price,raw_conservative_price,floored_conservative_price,price_basis,fees_current,fees_conservative,profit_current,profit_conservative,margin_current,margin_conservative,sales_estimate,max_buy_price,capital_exposure,size_tier,history_days,gated,decision,decision_reason,risk_flags
Price-List,O-MAYEYEGGCOO,3600531482169,,B074N1T4BL,https://www.amazon.co.uk/dp/B074N1T4BL,Maybelline x Gigi Hadid Eye Contour Palette Cool 2.5g,UNIT,UNIT,12,1.3,1.56,15.600000000000001,18.720000000000002,1.56,4.84,4.84,4.84,FBA,2.2681248,2.2681248,1.0118752,1.0118752,0.20906512396694216,0.20906512396694216,,0.07187520000000003,1.56,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £1.01, conservative £1.01 (min £2.50)",INSUFFICIENT_HISTORY
Price-List,MAYBROSCUTRA,3600531086459,,B00MWOTR06,https://www.amazon.co.uk/dp/B00MWOTR06,Maybelline Brow Drama Sculpting Brow Mascara Transparent 7.6ml,UNIT,UNIT,17,1.0,1.2,17.0,20.4,1.2,3.48,3.48,3.48,FBA,2.088168,2.088168,0.191832,0.191832,0.05512413793103448,0.05512413793103448,,-1.108168,1.2,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £0.19, conservative £0.19 (min £2.50)",INSUFFICIENT_HISTORY
Price-List,O-MAYEYBPOM000,3600531606497,,B0864D143T,https://www.amazon.co.uk/dp/B0864D143T,"Maybelline New York Brow Extensions Eyebrow Pomade Crayon Defining Eyebrow, 00 Light Blonde",UNIT,UNIT,12,0.9,1.08,10.8,12.96,1.08,3.9,3.9,3.9,FBA,2.1240599999999996,2.1240599999999996,0.6959400000000002,0.6959400000000002,0.17844615384615392,0.17844615384615392,50.0,-0.7240599999999997,1.08,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £0.70, conservative £0.70 (min £2.50)",INSUFFICIENT_HISTORY
Price-List,O-MAYEYBPOM001,3600531606503,,B082XQTG56,https://www.amazon.co.uk/dp/B082XQTG56,"Maybelline New York Brow Extensions Eyebrow Pomade Crayon Defining Eyebrow, 01 Blonde",UNIT,UNIT,12,1.0,1.2,12.0,14.399999999999999,1.2,3.35,3.35,3.35,FBA,2.076012,2.076012,0.07398800000000016,0.07398800000000016,0.02208597014925378,0.02208597014925378,100.0,-1.2260119999999999,1.2,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £0.07, conservative £0.07 (min £2.50)",INSUFFICIENT_HISTORY
Price-List,O-MAYEYBPOM004,3600531606527,,B082XR4JSH,https://www.amazon.co.uk/dp/B082XR4JSH,"Maybelline New York Brow Extensions Eyebrow Pomade Crayon Defining Eyebrow, 04 Medium Brown 3600531606527",UNIT,UNIT,12,1.0,1.2,12.0,14.399999999999999,1.2,2.9,2.9,2.9,FBA,2.051976,2.051976,-0.35197599999999984,-0.35197599999999984,-0.12137103448275857,-0.12137103448275857,50.0,-1.6519759999999999,1.2,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £-0.35, conservative £-0.35 (min £2.50)",INSUFFICIENT_HISTORY
Price-List,O-MAYBROCHKSFB,3600531413538,,B073VN28MR,https://www.amazon.co.uk/dp/B073VN28MR,"Maybelline Brow Drama Shaping Chalk Powder, 1g, Soft Brown",UNIT,UNIT,30,1.5,1.7999999999999998,45.0,54.0,1.7999999999999998,2.35,2.35,2.35,FBA,2.052048,2.052048,-1.5020479999999998,-1.5020479999999998,-0.6391693617021276,-0.6391693617021276,,-2.202048,1.7999999999999998,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £-1.50, conservative £-1.50 (min £2.50)",INSUFFICIENT_HISTORY
Price-List,O-MAYBROPFFBLO,3600531355432,,B01NAAVK8E,https://www.amazon.co.uk/dp/B01NAAVK8E,Maybelline Brow Precise Fibre Filler 02 Dark Blonde,UNIT,UNIT,12,0.8,0.96,9.600000000000001,11.520000000000001,0.96,3.25,3.25,3.25,FBA,2.136,2.136,0.15399999999999991,0.15399999999999991,0.04738461538461536,0.04738461538461536,100.0,-1.3860000000000001,0.96,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £0.15, conservative £0.15 (min £2.50)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Price-List,MAYEYBPOM000,3600531606497,,B0864D143T,https://www.amazon.co.uk/dp/B0864D143T,"Maybelline New York Brow Extensions Eyebrow Pomade Crayon Defining Eyebrow, 00 Light Blonde",UNIT,UNIT,9,0.95,1.14,8.549999999999999,10.259999999999998,1.14,3.9,3.9,3.9,FBA,2.1240599999999996,2.1240599999999996,0.6359400000000004,0.6359400000000004,0.16306153846153856,0.16306153846153856,50.0,-0.7240599999999997,1.14,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £0.64, conservative £0.64 (min £2.50)",INSUFFICIENT_HISTORY
Price-List,O-MAYEYBTTB00,3600531650704,,B09GYTVGSC,https://www.amazon.co.uk/dp/B09GYTVGSC,"Maybelline Tattoo Brow Lift Stick, Lift, Tint & Sculpt Brows, All day wear, Clear",UNIT,UNIT,12,1.5,1.7999999999999998,18.0,21.599999999999998,1.7999999999999998,2.79,2.79,2.79,FBA,2.0519808,2.0519808,-1.0619807999999997,-1.0619807999999997,-0.3806382795698924,-0.3806382795698924,,-1.7619808,1.7999999999999998,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £-1.06, conservative £-1.06 (min £2.50)",INSUFFICIENT_HISTORY
Price-List,O-MAYEYBTTB001,3600531650711,,B09GYQPG52,https://www.amazon.co.uk/dp/B09GYQPG52,"Maybelline Tattoo Brow Lift Stick, Lift, Tint & Sculpt Brows, All day wear, Blonde",UNIT,UNIT,12,1.5,1.7999999999999998,18.0,21.599999999999998,1.7999999999999998,4.49,4.49,4.49,FBA,2.1851952,2.1851952,0.5048048000000005,0.5048048000000005,0.1124286859688197,0.1124286859688197,,-0.19519519999999968,1.7999999999999998,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £0.50, conservative £0.50 (min £2.50)",INSUFFICIENT_HISTORY
Price-List,MAYEYBTTB005,3600531650759,,B09GYRM77F,https://www.amazon.co.uk/dp/B09GYRM77F,"Maybelline Tattoo Brow Lift Stick, Lift, Tint & Sculpt Brows, All day wear, Black Brown",UNIT,UNIT,17,1.95,2.34,33.15,39.779999999999994,2.34,4.7,4.7,4.7,FBA,2.208276,2.208276,0.1517240000000002,0.1517240000000002,0.032281702127659614,0.032281702127659614,50.0,-0.00827599999999995,2.34,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £0.15, conservative £0.15 (min £2.50)",INSUFFICIENT_HISTORY
Price-List,O-MAYEYBTTB005,3600531650759,,B09GYRM77F,https://www.amazon.co.uk/dp/B09GYRM77F,"Maybelline Tattoo Brow Lift Stick, Lift, Tint & Sculpt Brows, All day wear, Black Brown",UNIT,UNIT,12,1.7,2.04,20.4,24.479999999999997,2.04,4.7,4.7,4.7,FBA,2.208276,2.208276,0.451724,0.451724,0.09611148936170212,0.09611148936170212,50.0,-0.00827599999999995,2.04,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £0.45, conservative £0.45 (min £2.50)",INSUFFICIENT_HISTORY
Price-List,MAYEYBDRM110,3600531413538,,B073VN28MR,https://www.amazon.co.uk/dp/B073VN28MR,"Maybelline Brow Drama Shaping Chalk Powder, 1g, Soft Brown",UNIT,UNIT,17,2.25,2.6999999999999997,38.25,45.9,2.6999999999999997,2.35,2.35,2.35,FBA,2.052048,2.052048,-2.4020479999999997,-2.4020479999999997,-1.0221480851063829,-1.0221480851063829,,-2.202048,2.6999999999999997,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £-2.40, conservative £-2.40 (min £2.50)",INSUFFICIENT_HISTORY
Price-List,MAYEYBTAT000,3600531650704,,B09GYTVGSC,https://www.amazon.co.uk/dp/B09GYTVGSC,"Maybelline Tattoo Brow Lift Stick, Lift, Tint & Sculpt Brows, All day wear, Clear",UNIT,UNIT,12,1.0,1.2,12.0,14.399999999999999,1.2,2.79,2.79,2.79,FBA,2.0519808,2.0519808,-0.46198079999999986,-0.46198079999999986,-0.16558451612903222,-0.16558451612903222,,-1.7619808,1.2,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £-0.46, conservative £-0.46 (min £2.50)",INSUFFICIENT_HISTORY
Price-List,MAYEYBTAT007,3600531546410,,B07KGRDNXS,https://www.amazon.co.uk/dp/B07KGRDNXS,"Maybelline Eyebrow, Tattoo Brow Longlasting Waterproof Eyebrow Gel 07 Black",UNIT,UNIT,12,1.7,2.04,20.4,24.479999999999997,2.04,4.99,4.99,4.99,FBA,2.2322376,2.2322376,0.7177624000000002,0.7177624000000002,0.1438401603206413,0.1438401603206413,,0.2577624000000003,2.04,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £0.72, conservative £0.72 (min £2.50)",INSUFFICIENT_HISTORY
Price-List,MAYEYBTAT03,3600531650735,,B09GYPW8G3,https://www.amazon.co.uk/dp/B09GYPW8G3,"Maybelline Tattoo Brow Lift Stick, Lift, Tint & Sculpt Brows, All day wear, Medium Brown",UNIT,UNIT,17,2.2,2.64,37.400000000000006,44.88,2.64,4.0,4.0,4.0,FBA,2.1302399999999997,2.1302399999999997,-0.7702399999999998,-0.7702399999999998,-0.19255999999999995,-0.19255999999999995,100.0,-0.6302399999999997,2.64,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £-0.77, conservative £-0.77 (min £2.50)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Price-List,MAYEYBTBG002,3600531650728,,B09GYRMNMC,https://www.amazon.co.uk/dp/B09GYRMNMC,"Maybelline Tattoo Brow Lift Stick, Lift, Tint & Sculpt Brows, All day wear, Soft Brown",UNIT,UNIT,17,1.5,1.7999999999999998,25.5,30.599999999999998,1.7999999999999998,4.45,4.45,4.45,FBA,2.256006,2.256006,0.3939940000000002,0.3939940000000002,0.08853797752808992,0.08853797752808992,50.0,-0.306006,1.7999999999999998,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £0.39, conservative £0.39 (min £2.50)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Price-List,MAYEYBTTB001,3600531650711,,B09GYQPG52,https://www.amazon.co.uk/dp/B09GYQPG52,"Maybelline Tattoo Brow Lift Stick, Lift, Tint & Sculpt Brows, All day wear, Blonde",UNIT,UNIT,17,1.5,1.7999999999999998,25.5,30.599999999999998,1.7999999999999998,4.49,4.49,4.49,FBA,2.1851952,2.1851952,0.5048048000000005,0.5048048000000005,0.1124286859688197,0.1124286859688197,,-0.19519519999999968,1.7999999999999998,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £0.50, conservative £0.50 (min £2.50)",INSUFFICIENT_HISTORY
Price-List,MAYEYBTTB004,3600531650742,,B09GYRP441,https://www.amazon.co.uk/dp/B09GYRP441,"Maybelline Tattoo Brow Lift Stick, Lift, Tint & Sculpt Brows, All day wear, Deep Brown",UNIT,UNIT,17,2.78,3.336,47.26,56.711999999999996,3.336,4.88,4.88,4.88,FBA,2.217552,2.217552,-0.6735519999999999,-0.6735519999999999,-0.1380229508196721,-0.1380229508196721,50.0,0.16244799999999993,3.336,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £-0.67, conservative £-0.67 (min £2.50)",INSUFFICIENT_HISTORY
Price-List,MAYEYBTAT250,30150157,,,,Maybelline Tattoo Brow Styling Gel - 250 Blonde,UNIT,UNIT,17,1.3,1.56,22.1,26.52,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,MAYEYBTAT262,30150140,,,,Maybelline Tattoo Brow Styling Gel - 262 Black Brown,UNIT,UNIT,17,3.3,3.9599999999999995,56.099999999999994,67.32,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,O-MAYBROSCUTRA,3600531086459,,B00MWOTR06,https://www.amazon.co.uk/dp/B00MWOTR06,Maybelline Brow Drama Sculpting Brow Mascara Transparent 7.6ml,UNIT,UNIT,216,1.46,1.752,315.36,378.432,1.752,3.48,3.48,3.48,FBA,2.088168,2.088168,-0.36016800000000004,-0.36016800000000004,-0.10349655172413795,-0.10349655172413795,,-1.108168,1.752,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £-0.36, conservative £-0.36 (min £2.50)",INSUFFICIENT_HISTORY
Price-List,MAYEYBEBS006,3600531662400,,B0BCLGHL5J,https://www.amazon.co.uk/dp/B0BCLGHL5J,Maybelline New York Express Brow Shaping Pencil Black Brown No.06 for Defined Brows - 1 Piece,UNIT,UNIT,12,2.2,2.64,26.400000000000002,31.68,2.64,6.14,6.14,6.14,FBA,2.41344,2.41344,1.0865599999999995,1.0865599999999995,0.17696416938110743,0.17696416938110743,,1.2265599999999997,2.64,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £1.09, conservative £1.09 (min £2.50)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Price-List,O-MATBROMASDEB,3600530803873,,B00BPT02OY,https://www.amazon.co.uk/dp/B00BPT02OY,"Maybelline Jade Brow Precise Eyebrow Pencil, Deep Brown",UNIT,UNIT,18,1.1,1.32,19.8,23.76,1.32,3.4,3.4,3.4,FBA,2.147952,2.147952,-0.06795200000000023,-0.06795200000000023,-0.019985882352941246,-0.019985882352941246,100.0,-1.2479520000000002,1.32,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £-0.07, conservative £-0.07 (min £2.50)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Price-List,MAYEYBBEX04,3600531606527,,B082XR4JSH,https://www.amazon.co.uk/dp/B082XR4JSH,"Maybelline New York Brow Extensions Eyebrow Pomade Crayon Defining Eyebrow, 04 Medium Brown 3600531606527",UNIT,UNIT,9,1.1,1.32,9.9,11.88,1.32,2.9,2.9,2.9,FBA,2.051976,2.051976,-0.47197599999999995,-0.47197599999999995,-0.16275034482758619,-0.16275034482758619,50.0,-1.6519759999999999,1.32,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £-0.47, conservative £-0.47 (min £2.50)",INSUFFICIENT_HISTORY
Price-List,MAYEYBTTB002,3600531630164,,B08XXRH39X,https://www.amazon.co.uk/dp/B08XXRH39X,"Maybelline Tattoo Brow Semi Permanent 36HR Eyebrow Pencil Longlasting Thicker Fuller Eyebrows, Blonde 02, 1 Count (Pack of 1)",UNIT,UNIT,33,5.0,6.0,165.0,198.0,6.0,10.0,10.0,10.0,FBA,2.7072000000000003,2.7072000000000003,1.2927999999999997,1.2927999999999997,0.12927999999999998,0.12927999999999998,50.0,4.7928,6.0,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £1.29, conservative £1.29 (min £2.50)",INSUFFICIENT_HISTORY
Price-List,MAYEYB36H003,3600531630218,,B08P4YN3VP,https://www.amazon.co.uk/dp/B08P4YN3VP,Maybelline New York Tattoo Brow 36H No.3 Soft Brown Eyebrow Pencil 36H Waterproof with Built-In Brush,UNIT,UNIT,33,3.1,3.7199999999999998,102.3,122.75999999999999,3.7199999999999998,7.43,7.43,7.43,FBA,3.6119303999999994,3.6119303999999994,0.09806960000000053,0.09806960000000053,0.013199138627187152,0.013199138627187152,,1.3180696000000003,3.7199999999999998,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £0.10, conservative £0.10 (min £2.50)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Price-List,MAYEYB36H005,3600531630317,,B08P4X6WPL,https://www.amazon.co.uk/dp/B08P4X6WPL,"Maybelline New York Waterproof Eyebrow Pencil with Brush, Natural Colours, Lasts Up To 36 Hours, Tattoo Brow 36H, Colour: No.5 Medium Brown (Brown), 1 Piece",UNIT,UNIT,33,3.3,3.9599999999999995,108.89999999999999,130.67999999999998,3.9599999999999995,5.49,5.49,5.49,FBA,2.2796988,2.2796988,-0.7496987999999991,-0.7496987999999991,-0.13655715846994518,-0.13655715846994518,50.0,0.7103012000000004,3.9599999999999995,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £-0.75, conservative £-0.75 (min £2.50)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Price-List,MAYEYB36H007,3600531630416,,B08P4X3J18,https://www.amazon.co.uk/dp/B08P4X3J18,Maybelline New York Tattoo Brow Semi Permanent 36Hr Eyebrow Pencil Longlasting Thicker Fuller Eyebrows Deep Brown 07,UNIT,UNIT,9,3.9,4.68,35.1,42.12,4.68,7.15,7.15,7.15,FBA,2.439258,2.439258,0.030742000000000047,0.030742000000000047,0.004299580419580426,0.004299580419580426,50.0,2.2107419999999998,4.68,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £0.03, conservative £0.03 (min £2.50)",INSUFFICIENT_HISTORY
Price-List,MAYEYBBSTMRD,3600531087395,,B00XN0M9VM,https://www.amazon.co.uk/dp/B00XN0M9VM,"Maybelline Brow Satin Duo, Mahogany Red",UNIT,UNIT,9,2.0,2.4,18.0,21.599999999999998,2.4,4.5,4.5,4.5,FBA,2.1839999999999997,2.1839999999999997,-0.08399999999999963,-0.08399999999999963,-0.018666666666666585,-0.018666666666666585,,-0.18399999999999972,2.4,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £-0.08, conservative £-0.08 (min £2.50)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Price-List,MAYEYBCLKBLD,3600531413521,,B073VN1B3V,https://www.amazon.co.uk/dp/B073VN1B3V,"Maybelline Brow Drama Shaping Chalk Powder, 1g, Dark Blonde",UNIT,UNIT,12,1.2,1.44,14.399999999999999,17.279999999999998,1.44,6.5,6.5,6.5,FBA,2.376,2.376,2.6840000000000006,2.6840000000000006,0.412923076923077,0.412923076923077,,1.6240000000000006,1.44,UNKNOWN,90.0,UNKNOWN,SHORTLIST,Passes all thresholds at conservative price | Gated status unknown — check before buying,INSUFFICIENT_HISTORY
Price-List,MAYEYLTAT801,3600531687922,,B0CV1H56BV,https://www.amazon.co.uk/dp/B0CV1H56BV,Maybelline New York Tattoo Eye Liner Longlasting Quick Drying Eyeliner Gel Pencil Purple Pop,UNIT,UNIT,12,1.5,1.7999999999999998,18.0,21.599999999999998,1.7999999999999998,4.96,4.96,4.96,FBA,2.2317312,2.2317312,0.9282688000000001,0.9282688000000001,0.18715096774193551,0.18715096774193551,,0.22826879999999994,1.7999999999999998,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £0.93, conservative £0.93 (min £2.50)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Price-List,MAYEYLTAT802,3600531687175,,B0CV1V2RCN,https://www.amazon.co.uk/dp/B0CV1V2RCN,Maybelline New York Tattoo Eye Liner Longlasting Quick Drying Eyeliner Gel Pencil Ultra Pink,UNIT,UNIT,12,1.5,1.7999999999999998,18.0,21.599999999999998,1.7999999999999998,,,,,,,,,,,,,,UNKNOWN,90.0,UNKNOWN,REJECT,No valid market price,
Price-List,MAYEYLTAT819,3600531687199,,B0CV1Y144K,https://www.amazon.co.uk/dp/B0CV1Y144K,Maybelline New York Tattoo Eye Liner Longlasting Quick Drying Eyeliner Gel Pencil Galactic Cobalt,UNIT,UNIT,12,1.5,1.7999999999999998,18.0,21.599999999999998,1.7999999999999998,5.99,5.99,5.99,FBA,2.3277588,2.3277588,1.8622412000000006,1.8622412000000006,0.3108916861435727,0.3108916861435727,,1.1622412000000004,1.7999999999999998,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £1.86, conservative £1.86 (min £2.50)",INSUFFICIENT_HISTORY
Price-List,MAYEYLTAT901,3600531531164,,B07HCJMW37,https://www.amazon.co.uk/dp/B07HCJMW37,Maybelline Tattoo Liner Gel Oogpotlood - 901 Intense Charcoal - Grijs - Waterproof,UNIT,UNIT,12,3.0,3.5999999999999996,36.0,43.199999999999996,3.5999999999999996,4.27,4.27,4.27,FBA,2.1588456,2.1588456,-1.4888455999999999,-1.4888455999999999,-0.34867578454332554,-0.34867578454332554,50.0,-0.38884560000000024,3.5999999999999996,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £-1.49, conservative £-1.49 (min £2.50)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Price-List,MAYEYLLTD010,30118874,,,,Maybelline Lasting Drama Eye Liner Liquide - 10 Charcoal Black,UNIT,UNIT,12,2.55,3.0599999999999996,30.599999999999998,36.72,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,MAYEYLTAT920,3600531531119,,B07HCTQFMJ,https://www.amazon.co.uk/dp/B07HCTQFMJ,"Maybelline New York Tattoo Liner Gel Pencil in 920, Striking Navy",UNIT,UNIT,12,1.4,1.68,16.799999999999997,20.159999999999997,1.68,4.99,4.99,4.99,FBA,2.2304412,2.2304412,1.0795588000000003,1.0795588000000003,0.21634444889779564,0.21634444889779564,50.0,0.2595588000000002,1.68,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £1.08, conservative £1.08 (min £2.50)",INSUFFICIENT_HISTORY
Price-List,MAYEYLTAT813,3600531679675,,B0CWRZF9S2,https://www.amazon.co.uk/dp/B0CWRZF9S2,Maybelline Tattoo Liner Pencil Punchy Pink,UNIT,UNIT,12,2.0,2.4,24.0,28.799999999999997,2.4,,,,FBM,,,,,0.0,0.0,,,2.4,UNKNOWN,90.0,UNKNOWN,REVIEW,Gated status unknown; Conservative margin 0.0% below 10%,FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Price-List,MAYEYLTAT090,3600531681562,,B0C79C72TN,https://www.amazon.co.uk/dp/B0C79C72TN,Maybelline Tattoo Smoky Retractable Pencil Liner - Opal Dreams,UNIT,UNIT,12,2.0,2.4,24.0,28.799999999999997,2.4,,,,FBM,,,,,0.0,0.0,,,2.4,UNKNOWN,90.0,UNKNOWN,REVIEW,Gated status unknown; Conservative margin 0.0% below 10%,FBM_ONLY; INSUFFICIENT_HISTORY; FBM_SHIPPING_ESTIMATED
Price-List,O-MAYEYLTAT921,3600531531133,,B07KGRPDZT,https://www.amazon.co.uk/dp/B07KGRPDZT,"Maybelline Tattoo Liner Gel Pencil, 921 Deep Teal",UNIT,UNIT,12,0.65,0.78,7.800000000000001,9.360000000000001,0.78,2.99,2.99,2.99,FBA,2.0519568,2.0519568,0.15804320000000005,0.15804320000000005,0.05285725752508363,0.05285725752508363,200.0,-1.5619568,0.78,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £0.16, conservative £0.16 (min £2.50)",INSUFFICIENT_HISTORY
Price-List,MAYEYLCURBLK,30139398,,,,Maybelline Curvy Eyeliner Master Precise Intense - 01 Black,UNIT,UNIT,12,1.0,1.2,12.0,14.399999999999999,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,O-MAYEYEDRNPTA,3600531292560,,,,Maybelline Master Drama Nudes Eye Pencil - Pearly Taupe,UNIT,UNIT,12,1.0,1.2,12.0,14.399999999999999,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,O-MAYEYLCURBLK,30139398,,,,Maybelline Curvy Eyeliner Master Precise Intense - 01 Black,UNIT,UNIT,12,1.0,1.2,12.0,14.399999999999999,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,O-MAYEYECLS100,3600530905461,,,,Maybelline Color Show Crayon Khol Eyeliner - 100 Ultra Black,UNIT,UNIT,12,1.05,1.26,12.600000000000001,15.120000000000001,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,MAYELILIL025,3600531443412,,B079FSPRBF,https://www.amazon.co.uk/dp/B079FSPRBF,"Maybelline Glimmer Light Master Drama Lightner Number 25 Eye Liner, 0.10 oz",UNIT,UNIT,9,0.79,0.948,7.11,8.532,0.948,7.99,7.99,7.99,FBA,2.5199987999999998,2.5199987999999998,4.5220012,4.5220012,0.5659575969962453,0.5659575969962453,,2.9700012000000005,0.948,UNKNOWN,90.0,UNKNOWN,SHORTLIST,Passes all thresholds at conservative price | Gated status unknown — check before buying,INSUFFICIENT_HISTORY
Price-List,MAYEYECLS100,3600530905461,,,,Maybelline Color Show Crayon Khol Eyeliner - 100 Ultra Black,UNIT,UNIT,33,1.0,1.2,33.0,39.6,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,MAYELIL010,3600531443511,,B078J2JXQW,https://www.amazon.co.uk/dp/B078J2JXQW,Maybelline Master Drama Lightner 10 Star Light 0.10oz,UNIT,UNIT,33,1.05,1.26,34.65,41.58,1.26,3.99,3.99,3.99,FBA,2.1359976,2.1359976,0.5940024000000002,0.5940024000000002,0.14887278195488726,0.14887278195488726,,-0.6459975999999998,1.26,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £0.59, conservative £0.59 (min £2.50)",INSUFFICIENT_HISTORY
Price-List,MAYEYLTAT710,1609,,,,Maybelline Tattoo Eyeliner Gel - 710 Ink Black,UNIT,UNIT,17,1.8,2.16,30.6,36.72,,,,,,,,,,,,,,,,,,REJECT,Invalid or missing EAN,
Price-List,MAYEYECLS410,3600530905553,,B00M8YH2U2,https://www.amazon.co.uk/dp/B00M8YH2U2,"Maybelline Color Show Eye Khol Number 410, Chocolate",UNIT,UNIT,33,1.4,1.68,46.199999999999996,55.43999999999999,1.68,4.49,4.49,4.49,FBA,2.1841176,2.1841176,0.6258824000000003,0.6258824000000003,0.13939474387527845,0.13939474387527845,,-0.19411759999999978,1.68,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £0.63, conservative £0.63 (min £2.50)",INSUFFICIENT_HISTORY
Price-List,MAYEYEMPSBLK,30139084,,,,Maybelline Master Precise Skinny Eyeliner - Black,UNIT,UNIT,9,1.3,1.56,11.700000000000001,14.040000000000001,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,O-MAYEYLGELULV,3600530817375,,B00ATO02B4,https://www.amazon.co.uk/dp/B00ATO02B4,Maybelline Lasting Drama Gel Eyeliner Ultra Violet,UNIT,UNIT,12,1.2,1.44,14.399999999999999,17.279999999999998,1.44,4.85,4.85,4.85,FBA,3.3719279999999996,3.3719279999999996,0.038072000000000106,0.038072000000000106,0.007849896907216517,0.007849896907216517,,-1.021928,1.44,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £0.04, conservative £0.04 (min £2.50)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Price-List,MAYEYECLEBBL,3600530924424,,B016C2C106,https://www.amazon.co.uk/dp/B016C2C106,"Maybelline Color Show Eye Khol Number 220, Beauty Blue",UNIT,UNIT,9,1.4,1.68,12.6,15.12,1.68,3.48,3.48,3.48,FBA,2.088168,2.088168,-0.288168,-0.288168,-0.08280689655172413,-0.08280689655172413,50.0,-1.108168,1.68,UNKNOWN,90.0,UNKNOWN,REJECT,"Unprofitable — current £-0.29, conservative £-0.29 (min £2.50)",INSUFFICIENT_HISTORY
Price-List,MAYEYLINK,30143951,,,,Maybelline Master Ink Metallic Eyeliner - 32 Twilight Purple,UNIT,UNIT,17,0.8,0.96,13.600000000000001,16.32,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
Price-List,MAYEYLMAIBLW,5021044119522,,,,Maybelline Master Ink The Gypsy Shrine Eyeliner - Black Waterproof,UNIT,UNIT,17,1.88,2.256,31.959999999999997,38.352,,,,,,,,,,,,,,,,,,REJECT,No Amazon match found,
